Table S2I. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 96hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q9UNH7,SNX6,Homo sapiens (Human),1,0.575446742,0.251384861,0.360431325,0.077298505,0
Q9UNK0,STX8,Homo sapiens (Human),0.549458632,1,0.350366925,0.273070855,0.097415429,0
Q9UNL2,SSR3,Homo sapiens (Human),0.47607569,1,0.473052465,0.382735684,0.150178676,0
Q9UNM6,PSMD13,Homo sapiens (Human),1,0.567343529,0.179183303,0.224999864,0.108397915,0
Q9UNZ2,NSFL1C,Homo sapiens (Human),1,0.566704076,0.106249624,0.075917117,0.047557594,0
Q9UP95,SLC12A4,Homo sapiens (Human),1,0.776819054,0.261510247,0.179597634,0.100859671,0
Q9UPT5,EXOC7,Homo sapiens (Human),1,0.39176618,0.160450542,0.122611437,0.042550449,0
Q9UPY5,SLC7A11,Homo sapiens (Human),1,0.628188521,0.338732431,0.509953787,0.116491283,0
Q9UQ80,PA2G4,Homo sapiens (Human),1,0.634287387,0.316408639,0.250540193,0.083150486,0
Q9UQ90,SPG7,Homo sapiens (Human),0.03830176,0.125737462,0.215816633,1,0.234249745,0
Q9Y224,C14orf166,Homo sapiens (Human),1,0.720968597,0.336709718,0.333189417,0.071574753,0
Q9Y230,RUVBL2,Homo sapiens (Human),1,0.574376898,0.14043473,0.175236311,0.085427937,0
Q9Y265,RUVBL1,Homo sapiens (Human),1,0.798485848,0.463190709,0.610071324,0.3201018,0
Q9Y266,NUDC,Homo sapiens (Human),1,0.529438808,0.104637066,0.135118787,0.052633639,0
Q9Y276,BCS1L,Homo sapiens (Human),0.028968096,0.11508163,0.257812282,1,0.2185009'SEPT2778,0
Q9Y277,VDAC3,Homo sapiens (Human),0.037863812,0.17696433,0.33395064,1,0.313910654,0
Q9Y282,ERGIC3,Homo sapiens (Human),0.465135373,1,0.356584988,0.204774858,0.065233278,0
Q9Y285,FARSA,Homo sapiens (Human),1,0.56568025,0.222371778,0.229196916,0.114733532,0
Q9Y291,MRPS33,Homo sapiens (Human),0.027272156,0.071180713,0.242415095,1,0.213154515,0
Q9Y2A7,NCKAP1,Homo sapiens (Human),1,0.493238468,0.164177107,0.111474595,0.046419715,0
Q9Y2B0,CNPY2,Homo sapiens (Human),0.513791711,1,0.533157442,0.491999009,0.125416642,0
Q9Y2C4,EXOG,Homo sapiens (Human),0,0.058052479,0.237839704,1,0.280842813,0.027761256
Q9Y2D4,EXOC6B,Homo sapiens (Human),1,0.367162938,0.212859545,0.133599843,0.069735834,0
Q9Y2D5,AKAP2,Homo sapiens (Human),1,0.322106003,0.089932803,0.07097861,0.026386251,0
Q9Y2E5,MAN2B2,Homo sapiens (Human),0.386799835,1,0.667745593,0.878944671,0.336276969,0
Q9Y2G5,POFUT2,Homo sapiens (Human),0.546071125,1,0.523916765,0.405147287,0.116763126,0
Q9Y2J2,EPB41L3,Homo sapiens (Human),1,0.462169195,0.121672895,0.093222615,0.041259765,0
Q9Y2Q3,GSTK1,Homo sapiens (Human),0,0.065692924,0.280812233,1,0.58032564,0.006011708
Q9Y2Q9,MRPS28,Homo sapiens (Human),0.041779826,0.072079096,0.216579089,1,0.205230999,0
Q9Y2R5,MRPS17,Homo sapiens (Human),0.243423211,0.353411009,0.30645729,1,0.28570388,0
Q9Y2R9,MRPS7,Homo sapiens (Human),0,0.067167807,0.368081691,1,0.283795714,0.010005853
Q9Y2S7,POLDIP2,Homo sapiens (Human),0.131765205,0.161900018,0.264783639,1,0.197589155,0
Q9Y2Z4,YARS2,Homo sapiens (Human),0.00825198,0.050124464,0.174226802,1,0.174984068,0
Q9Y305,ACOT9,Homo sapiens (Human),0.030997003,0.105753903,0.243626381,1,0.20216718,0
Q9Y320,TMX2,Homo sapiens (Human),0.612535093,1,0.512019953,0.499593429,0.158217343,0
Q9Y375,NDUFAF1,Homo sapiens (Human),0.103226322,0.101057242,0.272542392,1,0.272403239,0
Q9Y376,CAB39,Homo sapiens (Human),1,0.508134195,0.140487447,0.124738395,0.057107551,0
Q9Y394,DHRS7,Homo sapiens (Human),0.726444596,1,0.542634246,0.524162117,0.18455359,0
Q9Y399,MRPS2,Homo sapiens (Human),0,0.05868949,0.203214959,1,0.225802471,0.023695271
Q9Y3A6,TMED5,Homo sapiens (Human),0.731966613,1,0.537528639,0.483936475,0.16622286,0
Q9Y3D2,MSRB2,Homo sapiens (Human),0.020812968,0.076620688,0.213603168,1,0.192062894,0
Q9Y3D3,MRPS16,Homo sapiens (Human),0.011286671,0.0559865,0.240761867,1,0.208400454,0
Q9Y3D9,MRPS23,Homo sapiens (Human),0,0.064253219,0.257170179,1,0.220986593,0.00315026
Q9Y3E5,PTRH2,Homo sapiens (Human),0.522713895,0.715577573,0.583039984,1,0.295038902,0
Q9Y3I0,RTCB,Homo sapiens (Human),1,0.485428206,0.217298826,0.220730719,0.09552348,0
Q9Y3L5,RAP2C,Homo sapiens (Human),1,0.472786712,0.129077644,0.101489783,0.031461743,0
Q9Y3Q3,TMED3,Homo sapiens (Human),0.743442579,1,0.565385915,0.417849376,0.214588579,0
Q9Y3U8,RPL36,Homo sapiens (Human),1,0.792539294,0.670128655,0.639453042,0.216672831,0
Q9Y490,TLN1,Homo sapiens (Human),1,0.32920449,0.111727763,0.087579967,0.02876582,0
Q9Y4F1,FARP1,Homo sapiens (Human),1,0.423929463,0.148392878,0.100778194,0.039258484,0
Q9Y4G6,TLN2,Homo sapiens (Human),1,0.372955205,0.171967533,0.106442136,0.035343563,0
Q9Y4K0,LOXL2,Homo sapiens (Human),0.416015585,1,0.533847171,0.40141729,0.113518336,0
Q9Y4L1,HYOU1,Homo sapiens (Human),0.531407478,1,0.49511094,0.402586988,0.116023666,0
Q9Y4P3,TBL2,Homo sapiens (Human),0.568844539,1,0.817209872,0.725505804,0.157213544,0
Q9Y4W6,AFG3L2,Homo sapiens (Human),0,0.066081267,0.23094533,1,0.246049476,0.006026209
Q9Y512,SAMM50,Homo sapiens (Human),0.048631043,0.123673667,0.306936059,1,0.280738432,0
Q9Y5J7,TIMM9,Homo sapiens (Human),0,0.039969102,0.260163439,1,0.244551874,0.008598276
Q9Y5K8,ATP6V1D,Homo sapiens (Human),0.765614165,1,0.414707334,0.281783845,0.09555575,0
Q9Y5L4,TIMM13,Homo sapiens (Human),0,0.019508955,0.262318792,1,0.256502177,0.010979423
Q9Y5M8,SRPRB,Homo sapiens (Human),0.639753739,1,0.604413446,0.459616227,0.161862547,0
Q9Y5S1,TRPV2,Homo sapiens (Human),0.889948128,1,0.371496505,0.424652564,0.102000038,0
Q9Y5S2,CDC42BPB,Homo sapiens (Human),1,0.380029787,0.164168698,0.122284049,0.043362262,0
Q9Y5X1,SNX9,Homo sapiens (Human),1,0.537479507,0.159955398,0.14460811,0.060698648,0
Q9Y5Y5,PEX16,Homo sapiens (Human),0.224754892,0.434383551,0.326931256,0.799391648,1,0
Q9Y606,PUS1,Homo sapiens (Human),0.626698094,0.985424771,0.485092175,1,0.216016609,0
Q9Y608,LRRFIP2,Homo sapiens (Human),1,0.333340791,0.124088026,0.136837971,0.045348236,0
Q9Y639,NPTN,Homo sapiens (Human),1,0.456496297,0.239430117,0.127699254,0.047860642,0
Q9Y646,CPQ,Homo sapiens (Human),0.348676863,1,0.534596026,0.670326141,0.196111376,0
Q9Y666,SLC12A7,Homo sapiens (Human),1,0.736451772,0.29484774,0.164283979,0.05658974,0
Q9Y676,MRPS18B,Homo sapiens (Human),0.022574707,0.080630521,0.215034427,1,0.218289507,0
Q9Y678,COPG1,Homo sapiens (Human),1,0.724156919,0.19191648,0.274817113,0.086164422,0
Q9Y680,FKBP7,Homo sapiens (Human),0.596080773,1,0.673421242,0.36889247,0.136116389,0
Q9Y696,CLIC4,Homo sapiens (Human),1,0.331039453,0.101530484,0.057821341,0.025804236,0
Q9Y697,NFS1,Homo sapiens (Human),0.037359286,0.092374702,0.243271497,1,0.213324434,0
Q9Y6C2,EMILIN1,Homo sapiens (Human),0.628225545,1,0.399636097,0.465491333,0.102432643,0
Q9Y6C9,MTCH2,Homo sapiens (Human),0.060923546,0.143316019,0.166279848,1,0.213216408,0
Q9Y6E0,STK24,Homo sapiens (Human),1,0.275427648,0.067817014,0.055385696,0.023241921,0
Q9Y6H1,CHCHD2,Homo sapiens (Human),0.263649023,0.210340523,0.292731411,1,0.257897853,0
Q9Y6M1,IGF2BP2,Homo sapiens (Human),1,0.5003045,0.139173249,0.274032871,0.163444383,0
Q9Y6M5,SLC30A1,Homo sapiens (Human),1,0.490749035,0.175784865,0.24764573,0.076050933,0
Q9Y6M7,SLC4A7,Homo sapiens (Human),1,0.474801613,0.228728464,0.16015858,0.07747748,0
Q9Y6M9,NDUFB9,Homo sapiens (Human),0.022867433,0.052994569,0.190412232,1,0.245588854,0
Q9Y6N5,SQRDL,Homo sapiens (Human),0,0.076539825,0.258387251,1,0.255723431,0.013143821
Q9Y6N7,ROBO1,Homo sapiens (Human),1,0.418482686,0.066960354,0.080367115,0.026698557,0
Q9Y6Q2,STON1,Homo sapiens (Human),1,0.609291127,0.203666135,0.140614316,0.049088045,0
Q9Y6R1,SLC4A4,Homo sapiens (Human),1,0.677641313,0.251979481,0.228908488,0.069701263,0
